id,film_id,person_id,role
4015,1005,481,actor
4016,1005,2004,actor
4017,1005,4602,director
4018,1005,4608,actor
4019,1006,125,actor
4020,1006,1258,actor
4021,1006,4405,actor
4022,1006,7674,director
4023,1007,142,director
4024,1007,910,actor
4025,1007,2993,actor
4026,1007,5837,actor
4027,1008,514,actor
4028,1008,676,actor
4029,1008,2989,actor
4030,1008,4755,director
4031,1009,1053,actor
4032,1009,2706,actor
4033,1009,4964,director
4034,1009,5712,actor
4035,1010,4802,actor
4036,1010,5181,actor
4037,1010,6288,director
4038,1010,7915,actor
4039,1011,4802,actor
4040,1011,5181,actor
4041,1011,6288,director
4042,1011,7915,actor
4043,1012,573,actor
4044,1012,1237,actor
4045,1012,1850,director
4046,1012,1973,actor
4047,1013,430,director
4048,1013,3047,actor
4049,1013,3780,actor
4050,1013,4337,actor
4051,1014,1053,actor
4052,1014,3218,actor
4053,1014,5499,director
4054,1014,7395,actor
4055,1015,2920,actor
4056,1015,4405,actor
4057,1015,5124,actor
4058,1015,7464,director
4059,1016,559,actor
4060,1016,6667,actor
4061,1016,7540,director
4062,1016,8060,actor
4063,1017,797,actor
4064,1017,3792,actor
4065,1017,4034,director
4066,1017,6304,actor
4067,1018,573,actor
4068,1018,3082,actor
4069,1018,5104,actor
4070,1018,5716,director
4071,1019,963,actor
4072,1019,4505,director
4073,1019,4680,actor
4074,1019,6048,actor
4075,1020,1964,actor
4076,1020,2578,director
4077,1020,5317,actor
4078,1020,8148,actor
4079,1021,1299,actor
4080,1021,3949,actor
4081,1021,6259,actor
4082,1021,6315,director
4083,1022,294,actor
4084,1022,5497,actor
4085,1022,6391,director
4086,1022,8074,actor
4087,1023,706,actor
4088,1023,1101,actor
4089,1023,1891,director
4090,1023,2519,actor
4091,1024,3070,director
4092,1024,3387,actor
4093,1024,7062,actor
4094,1024,7725,actor
4095,1025,609,director
4096,1025,1038,actor
4097,1025,7118,actor
4098,1025,7352,actor
4099,1026,1473,director
4100,1026,2587,actor
4101,1026,3185,actor
4102,1026,5637,actor
4103,1027,2865,actor
4104,1027,3317,director
4105,1027,4352,actor
4106,1027,4792,actor
4107,1028,1526,actor
4108,1028,3817,actor
4109,1028,6865,director
4110,1028,8138,actor
4111,1029,1991,actor
4112,1029,3329,actor
4113,1029,6863,director
4114,1029,8173,actor
4115,1030,3032,actor
4116,1030,3581,actor
4117,1030,4719,actor
4118,1030,6756,director
4119,1031,432,actor
4120,1031,3384,director
4121,1031,5840,actor
4122,1031,6765,actor
4123,1032,6133,actor
4124,1032,6303,actor
4125,1032,8068,actor
4126,1032,8104,director
4127,1033,494,actor
4128,1033,2110,actor
4129,1033,2670,actor
4130,1033,5648,director
4131,1034,667,director
4132,1034,3974,actor
4133,1034,4599,actor
4134,1034,6764,actor
4135,1035,453,actor
4136,1035,4744,actor
4137,1035,5234,actor
4138,1035,6911,director
4139,1036,5796,director
4140,1036,6789,actor
4141,1036,7770,actor
4142,1036,7859,actor
4143,1037,2317,actor
4144,1037,5188,director
4145,1037,7031,actor
4146,1037,7214,actor
4147,1038,3955,director
4148,1038,3989,actor
4149,1038,4538,actor
4150,1038,5042,actor
4151,1039,4369,actor
4152,1039,6766,actor
4153,1039,7544,director
4154,1039,7602,actor
4155,1040,1335,actor
4156,1040,1670,actor
4157,1040,3920,director
4158,1040,8222,actor
4159,1041,1003,actor
4160,1041,1277,actor
4161,1041,2691,actor
4162,1041,7052,director
4163,1042,765,actor
4164,1042,2465,actor
4165,1042,7409,actor
4166,1042,7951,director
4167,1043,155,actor
4168,1043,6457,actor
4169,1043,6729,actor
4170,1043,7050,director
4171,1044,490,actor
4172,1044,2393,director
4173,1044,7605,actor
4174,1044,8297,actor
4175,1045,1053,actor
4176,1045,5487,director
4177,1045,7492,actor
4178,1045,8228,actor
4179,1046,40,actor
4180,1046,2306,actor
4181,1046,2771,director
4182,1046,2860,actor
4183,1047,4646,actor
4184,1047,7323,actor
4185,1047,7501,director
4186,1047,7992,actor
4187,1048,3072,actor
4188,1048,4073,director
4189,1048,4576,actor
4190,1048,6067,actor
4191,1049,7082,actor
4192,1049,7473,director
4193,1049,7970,actor
4194,1049,8033,actor
4195,1050,238,actor
4196,1050,6110,actor
4197,1050,6911,director
4198,1050,8124,actor
4199,1051,953,actor
4200,1051,3466,actor
4201,1051,7181,director
4202,1051,8277,actor
4203,1052,463,actor
4204,1052,3415,actor
4205,1052,8130,actor
4206,1052,8130,director
4207,1053,2883,actor
4208,1053,4589,actor
4209,1053,8184,actor
4210,1053,8184,director
4211,1054,1249,actor
4212,1054,2461,actor
4213,1054,2999,director
4214,1054,4714,actor
4215,1055,178,actor
4216,1055,2902,actor
4217,1055,5438,actor
4218,1055,8297,director
4219,1056,2529,actor
4220,1056,5301,actor
4221,1056,6081,actor
4222,1056,8179,director
4223,1057,217,director
4224,1057,4692,actor
4225,1057,6521,actor
4226,1057,7677,actor
4227,1058,362,actor
4228,1058,913,director
4229,1058,1540,actor
4230,1058,5941,actor
4231,1059,1844,director
4232,1059,3425,actor
4233,1059,4532,actor
4234,1059,8126,actor
4235,1060,229,actor
4236,1060,2461,actor
4237,1060,5583,actor
4238,1060,7799,director
4239,1061,206,director
4240,1061,1050,actor
4241,1061,6953,actor
4242,1061,8256,actor
4243,1062,135,director
4244,1062,296,actor
4245,1062,4854,actor
4246,1062,6416,actor
4247,1063,4038,actor
4248,1063,5716,director
4249,1063,5777,actor
4250,1063,6766,actor
4251,1064,2090,actor
4252,1064,3458,actor
4253,1064,7476,director
4254,1064,8209,actor
4255,1065,2465,actor
4256,1065,3937,actor
4257,1065,5778,director
4258,1065,7099,actor
4259,1066,869,director
4260,1066,2122,actor
4261,1066,3250,actor
4262,1066,7985,actor
4263,1067,1038,actor
4264,1067,1903,director
4265,1067,2461,actor
4266,1067,4355,actor
4267,1068,764,director
4268,1068,6034,actor
4269,1068,6282,actor
4270,1068,6525,actor
4271,1069,1990,director
4272,1069,2411,actor
4273,1069,2935,actor
4274,1069,5815,actor
4275,1070,2390,actor
4276,1070,2509,actor
4277,1070,3928,actor
4278,1070,7294,director
4279,1071,3283,actor
4280,1071,4881,actor
4281,1071,7960,director
4282,1071,8230,actor
4283,1072,427,director
4284,1072,463,actor
4285,1072,2166,actor
4286,1072,3547,actor
4287,1073,2318,actor
4288,1073,4022,actor
4289,1073,5549,actor
4290,1073,7717,director
4291,1074,783,director
4292,1074,947,actor
4293,1074,4516,actor
4294,1074,5019,actor
4295,1075,1467,actor
4296,1075,1800,actor
4297,1075,2981,actor
4298,1075,7647,director
4299,1076,2203,actor
4300,1076,4050,actor
4301,1076,6382,actor
4302,1076,7853,director
4303,1077,5663,director
4304,1077,5724,actor
4305,1077,5777,actor
4306,1077,6508,actor
4307,1078,2025,actor
4308,1078,5712,actor
4309,1078,6922,actor
4310,1078,7404,director
4311,1079,2407,actor
4312,1079,4439,actor
4313,1079,5776,actor
4314,1079,7460,director
4315,1080,1184,actor
4316,1080,1963,director
4317,1080,3283,actor
4318,1080,7300,actor
4319,1081,782,actor
4320,1081,2562,director
4321,1081,2731,actor
4322,1081,2998,actor
4323,1082,669,actor
4324,1082,3375,actor
4325,1082,4535,director
4326,1082,6649,actor
4327,1083,515,actor
4328,1083,3820,actor
4329,1083,5299,actor
4330,1083,5564,director
4331,1084,782,actor
4332,1084,1742,director
4333,1084,5427,actor
4334,1084,5791,actor
4335,1085,706,actor
4336,1085,765,actor
4337,1085,2760,actor
4338,1085,4009,director
4339,1086,2980,director
4340,1086,4765,actor
4341,1086,6227,actor
4342,1086,6533,actor
4343,1087,1645,actor
4344,1087,2330,actor
4345,1087,7032,director
4346,1087,8368,actor
4347,1088,1376,actor
4348,1088,3539,director
4349,1088,5156,actor
4350,1088,6387,actor
4351,1089,1770,actor
4352,1089,3717,actor
4353,1089,6579,actor
4354,1089,6629,director
4355,1090,501,actor
4356,1090,938,actor
4357,1090,3736,actor
4358,1090,5198,director
4359,1091,2230,actor
4360,1091,3079,actor
4361,1091,3600,actor
4362,1091,6648,director
4363,1092,2052,actor
4364,1092,2944,director
4365,1092,3458,actor
4366,1092,3482,actor
4367,1093,2706,actor
4368,1093,4257,actor
4369,1093,7462,director
4370,1093,8256,actor
4371,1094,514,actor
4372,1094,910,actor
4373,1094,3298,actor
4374,1094,5248,director
4375,1095,6,actor
4376,1095,5028,actor
4377,1095,6234,actor
4378,1095,7490,director
4379,1096,1053,actor
4380,1096,1150,actor
4381,1096,2986,director
4382,1096,5709,actor
4383,1097,1053,actor
4384,1097,1150,actor
4385,1097,2986,director
4386,1097,5709,actor
4387,1098,1258,actor
4388,1098,1914,actor
4389,1098,5660,actor
4390,1098,6899,director
4391,1099,3008,actor
4392,1099,4256,actor
4393,1099,5721,actor
4394,1099,7934,director
4395,1100,112,actor
4396,1100,3170,actor
4397,1100,3631,director
4398,1100,5394,actor
4399,1101,900,director
4400,1101,1089,actor
4401,1101,3078,actor
4402,1101,6382,actor
4403,1102,1111,director
4404,1102,5470,actor
4405,1102,7878,actor
4406,1102,8256,actor
4407,1103,162,actor
4408,1103,2110,actor
4409,1103,4418,actor
4410,1103,7539,director
4411,1104,5769,actor
4412,1104,6382,actor
4413,1104,6834,actor
4414,1104,7904,director
4415,1105,1504,actor
4416,1105,1773,director
4417,1105,5202,actor
4418,1105,7414,actor
4419,1106,2065,actor
4420,1106,2871,actor
4421,1106,2925,director
4422,1106,7553,actor
4423,1107,65,actor
4424,1107,5381,actor
4425,1107,5699,director
4426,1107,6204,actor
4427,1108,3922,director
4428,1108,5562,actor
4429,1108,5837,actor
4430,1108,6764,actor
4431,1109,2920,actor
4432,1109,3907,director
4433,1109,5258,actor
4434,1109,5317,actor
4435,1110,574,actor
4436,1110,4980,actor
4437,1110,5783,actor
4438,1110,7909,director
4439,1111,797,actor
4440,1111,1544,actor
4441,1111,6048,actor
4442,1111,8206,director
4443,1112,3008,actor
4444,1112,3936,director
4445,1112,4159,actor
4446,1112,5560,actor
4447,1113,5317,actor
4448,1113,7540,director
4449,1113,7885,actor
4450,1113,8122,actor
4451,1114,3965,director
4452,1114,5250,actor
4453,1114,7354,actor
4454,1114,7915,actor
4455,1115,1687,actor
4456,1115,3414,actor
4457,1115,5216,director
4458,1115,6034,actor
4459,1116,346,actor
4460,1116,494,actor
4461,1116,2993,actor
4462,1116,3200,director
4463,1117,3583,actor
4464,1117,4563,actor
4465,1117,4671,director
4466,1117,7433,actor
4467,1118,894,actor
4468,1118,5098,director
4469,1118,7138,actor
4470,1118,7390,actor
4471,1119,3549,actor
4472,1119,3961,actor
4473,1119,4524,actor
4474,1119,6314,director
4475,1120,3709,actor
4476,1120,4504,actor
4477,1120,5842,actor
4478,1120,7640,director
4479,1121,2009,actor
4480,1121,3815,director
4481,1121,4599,actor
4482,1121,6798,actor
4483,1122,1329,director
4484,1122,2697,actor
4485,1122,3170,actor
4486,1122,5532,actor
4487,1123,971,director
4488,1123,3937,actor
4489,1123,5702,actor
4490,1123,5941,actor
4491,1124,1544,actor
4492,1124,3480,actor
4493,1124,6233,director
4494,1124,7202,actor
4495,1125,667,director
4496,1125,3106,actor
4497,1125,3375,actor
4498,1125,6291,actor
4499,1126,4075,actor
4500,1126,4075,director
4501,1126,4815,actor
4502,1126,5519,actor
4503,1127,1322,director
4504,1127,3064,actor
4505,1127,4219,actor
4506,1127,4830,actor
4507,1128,2599,actor
4508,1128,2712,director
4509,1128,7079,actor
4510,1128,7202,actor
4511,1129,1126,director
4512,1129,4193,actor
4513,1129,5477,actor
4514,1129,5654,actor
4515,1130,626,director
4516,1130,2303,actor
4517,1130,2550,actor
4518,1130,6815,actor
4519,1131,536,actor
4520,1131,885,actor
4521,1131,2327,actor
4522,1131,4595,director
4523,1132,3558,actor
4524,1132,3844,director
4525,1132,6382,actor
4526,1132,7492,actor
4527,1133,4515,actor
4528,1133,5186,actor
4529,1133,5891,director
4530,1133,7745,actor
4531,1134,6107,actor
4532,1134,7765,director
4533,1134,7996,actor
4534,1134,8036,actor
4535,1135,1492,actor
4536,1135,4107,actor
4537,1135,6804,director
4538,1135,7031,actor
4539,1136,3676,actor
4540,1136,4628,actor
4541,1136,6802,director
4542,1136,7142,actor
4543,1137,471,actor
4544,1137,1183,actor
4545,1137,1885,director
4546,1137,7533,actor
4547,1138,1101,actor
4548,1138,1663,director
4549,1138,2457,actor
4550,1138,3618,actor
4551,1139,1101,actor
4552,1139,1663,director
4553,1139,2457,actor
4554,1139,3618,actor
4555,1140,2398,actor
4556,1140,2644,director
4557,1140,2706,actor
4558,1140,3300,actor
4559,1141,496,actor
4560,1141,4204,actor
4561,1141,4792,actor
4562,1141,6502,director
4563,1142,514,actor
4564,1142,5249,director
4565,1142,7561,actor
4566,1142,7933,actor
4567,1143,2280,actor
4568,1143,2731,actor
4569,1143,4557,actor
4570,1143,6289,director
4571,1144,2498,director
4572,1144,4538,actor
4573,1144,5510,actor
4574,1144,7368,actor
4575,1145,2200,actor
4576,1145,4818,actor
4577,1145,5365,actor
4578,1145,6652,director
4579,1146,4296,actor
4580,1146,4830,actor
4581,1146,5905,director
4582,1146,7786,actor
4583,1147,749,actor
4584,1147,1441,actor
4585,1147,3146,director
4586,1147,5767,actor
4587,1148,557,actor
4588,1148,939,director
4589,1148,2244,actor
4590,1148,5266,actor
4591,1149,1118,actor
4592,1149,1510,actor
4593,1149,2589,director
4594,1149,3867,actor
4595,1150,528,director
4596,1150,1497,actor
4597,1150,5727,actor
4598,1150,6152,actor
4599,1151,1395,actor
4600,1151,1602,actor
4601,1151,2306,actor
4602,1151,3151,director
4603,1152,1053,actor
4604,1152,2025,actor
4605,1152,2266,director
4606,1152,5220,actor
4607,1153,1793,actor
4608,1153,5730,actor
4609,1153,5931,actor
4610,1153,7712,director
4611,1154,5837,actor
4612,1154,5979,actor
4613,1154,6321,actor
4614,1154,6353,director
4615,1155,1672,director
4616,1155,1740,actor
4617,1155,6042,actor
4618,1155,7031,actor
4619,1156,52,actor
4620,1156,1501,actor
4621,1156,2595,director
4622,1156,6293,actor
4623,1157,3581,actor
4624,1157,5258,actor
4625,1157,5743,actor
4626,1157,6721,director
4627,1158,878,director
4628,1158,4850,actor
4629,1158,6672,actor
4630,1158,7121,actor
4631,1159,263,actor
4632,1159,3399,director
4633,1159,4228,actor
4634,1159,4926,actor
4635,1160,1157,actor
4636,1160,3894,director
4637,1160,5404,actor
4638,1160,7313,actor
4639,1161,1371,actor
4640,1161,2233,actor
4641,1161,3431,actor
4642,1161,7849,director
4643,1162,1721,actor
4644,1162,3549,actor
4645,1162,4038,actor
4646,1162,6280,director
4647,1163,1877,actor
4648,1163,2548,actor
4649,1163,3370,actor
4650,1163,4593,director
4651,1164,486,actor
4652,1164,6834,actor
4653,1164,6918,actor
4654,1164,8140,director
4655,1165,797,actor
4656,1165,3575,actor
4657,1165,3971,director
4658,1165,6819,actor
4659,1166,812,actor
4660,1166,814,actor
4661,1166,5769,actor
4662,1166,6814,director
4663,1167,1637,director
4664,1167,1800,actor
4665,1167,3276,actor
4666,1167,4904,actor
4667,1168,1800,actor
4668,1168,3526,actor
4669,1168,5998,director
4670,1168,7885,actor
4671,1169,435,actor
4672,1169,3287,director
4673,1169,4565,actor
4674,1169,6995,actor
4675,1170,401,actor
4676,1170,2820,director
4677,1170,3020,actor
4678,1170,4135,actor
4679,1171,1800,actor
4680,1171,2670,actor
4681,1171,3425,actor
4682,1171,6708,director
4683,1172,511,actor
4684,1172,1315,actor
4685,1172,3854,director
4686,1172,5941,actor
4687,1173,1046,actor
4688,1173,1291,actor
4689,1173,3250,actor
4690,1173,4498,director
4691,1174,860,actor
4692,1174,6092,actor
4693,1174,7254,actor
4694,1174,7254,director
4695,1175,4243,actor
4696,1175,7948,director
4697,1175,7967,actor
4698,1175,8120,actor
4699,1176,3037,actor
4700,1176,3866,actor
4701,1176,5141,actor
4702,1176,5393,director
4703,1177,545,actor
4704,1177,4538,actor
4705,1177,6304,actor
4706,1177,7049,director
4707,1178,296,actor
4708,1178,5842,actor
4709,1178,6236,director
4710,1178,7259,actor
4711,1179,3649,actor
4712,1179,5724,actor
4713,1179,6033,director
4714,1179,6959,actor
4715,1180,1274,actor
4716,1180,2990,director
4717,1180,5762,actor
4718,1180,6764,actor
4719,1181,146,director
4720,1181,2049,actor
4721,1181,2356,actor
4722,1181,6247,actor
4723,1182,427,director
4724,1182,638,actor
4725,1182,2745,actor
4726,1182,6498,actor
4727,1183,125,actor
4728,1183,2022,actor
4729,1183,4904,actor
4730,1183,6037,director
4731,1184,2472,actor
4732,1184,5830,actor
4733,1184,7283,actor
4734,1184,8196,director
4735,1185,3087,actor
4736,1185,3558,actor
4737,1185,5207,director
4738,1185,7401,actor
4739,1186,3175,director
4740,1186,5727,actor
4741,1186,5850,actor
4742,1186,7542,actor
4743,1187,3510,director
4744,1187,5791,actor
4745,1187,6819,actor
4746,1187,8081,actor
4747,1188,849,director
4748,1188,2093,actor
4749,1188,4372,actor
4750,1188,6945,actor
4751,1189,859,actor
4752,1189,4783,actor
4753,1189,4950,director
4754,1189,5861,actor
4755,1190,5281,actor
4756,1190,6073,actor
4757,1190,7403,director
4758,1190,8282,actor
4759,1191,672,director
4760,1191,5647,actor
4761,1191,7715,actor
4762,1191,8125,actor
4763,1192,1322,director
4764,1192,3974,actor
4765,1192,6034,actor
4766,1192,6834,actor
4767,1193,52,actor
4768,1193,2016,director
4769,1193,3859,actor
4770,1193,7492,actor
4771,1194,947,actor
4772,1194,2164,actor
4773,1194,3119,director
4774,1194,7371,actor
4775,1195,1800,actor
4776,1195,4799,director
4777,1195,6307,actor
4778,1195,7636,actor
4779,1196,29,actor
4780,1196,2610,director
4781,1196,3403,actor
4782,1196,6765,actor
4783,1197,260,actor
4784,1197,950,actor
4785,1197,3550,actor
4786,1197,4578,director
4787,1198,151,director
4788,1198,165,actor
4789,1198,1053,actor
4790,1198,6059,actor
4791,1199,5089,actor
4792,1199,5263,director
4793,1199,5941,actor
4794,1199,7390,actor
4795,1200,1707,actor
4796,1200,3910,actor
4797,1200,4081,director
4798,1200,7858,actor
4799,1201,1492,actor
4800,1201,2230,actor
4801,1201,3397,director
4802,1201,5842,actor
4803,1202,1914,actor
4804,1202,3103,actor
4805,1202,3113,director
4806,1202,4516,actor
4807,1203,797,actor
4808,1203,2356,actor
4809,1203,7806,director
4810,1203,8066,actor
4811,1204,534,director
4812,1204,2311,actor
4813,1204,5410,actor
4814,1204,5979,actor
4815,1205,2406,actor
4816,1205,6860,director
4817,1205,7115,actor
4818,1205,7200,actor
4819,1206,4904,actor
4820,1206,5597,actor
4821,1206,6584,director
4822,1206,7016,actor
4823,1207,4377,actor
4824,1207,4531,actor
4825,1207,6840,director
4826,1207,7816,actor
4827,1208,51,director
4828,1208,4850,actor
4829,1208,5842,actor
4830,1208,7260,actor
4831,1209,343,actor
4832,1209,935,actor
4833,1209,2232,actor
4834,1209,5695,director
4835,1210,396,director
4836,1210,4599,actor
4837,1210,6996,actor
4838,1210,8222,actor
4839,1211,2753,actor
4840,1211,3425,actor
4841,1211,4537,director
4842,1211,5317,actor
